country,ST339Q04JA,ST339Q06JA,ST341Q01JA,ST341Q02JA,ST341Q03JA,ST341Q04JA,ST341Q05JA
Finland,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Strongly agree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,NA,NA,Agree,Disagree,Agree,Strongly disagree,Agree
Finland,Disagree,Strongly agree,Agree,Disagree,Strongly disagree,Agree,Agree
Finland,Agree,Disagree,Agree,Disagree,Disagree,Strongly agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree
Finland,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree
Finland,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Agree,Agree,Strongly agree,Disagree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree
Finland,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree
Finland,Disagree,Agree,Disagree,Agree,Strongly disagree,Strongly agree,Disagree
Finland,Disagree,Agree,Disagree,Disagree,Strongly disagree,Disagree,Disagree
Finland,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Disagree
Finland,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly agree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Disagree
Finland,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Disagree
Finland,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree
Finland,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree
Finland,Agree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree
Finland,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly agree,Strongly agree
Finland,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,NA,NA,Strongly disagree,Disagree,Disagree,NA,Strongly disagree
Finland,Disagree,Agree,NA,NA,NA,NA,NA
Finland,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree
Finland,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree
Finland,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Agree,NA,NA,NA,NA,NA
Finland,Agree,Agree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree
Finland,Strongly disagree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree
Finland,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree
Finland,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Finland,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree
Finland,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree
Finland,Strongly disagree,Agree,Agree,Agree,Disagree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree
Finland,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree
Finland,Strongly agree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly agree,Agree
Finland,Agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Agree,Strongly disagree
Finland,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree
Finland,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree
Finland,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree
Finland,Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly disagree
Finland,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Disagree,Agree,Agree,Agree,Strongly agree,Disagree
Finland,Strongly disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Disagree
Finland,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree
Finland,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree
Finland,NA,Disagree,NA,NA,NA,NA,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Strongly agree,Agree
Finland,Disagree,Agree,Strongly agree,Agree,Agree,Disagree,Agree
Finland,Disagree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,Disagree,Strongly agree,Agree,Agree,Strongly disagree,Agree,Agree
Finland,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree
Finland,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Disagree
Finland,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Strongly agree,Strongly agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Agree
Finland,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree
Finland,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree
Finland,Strongly disagree,Agree,Disagree,Agree,Disagree,Agree,Agree
Finland,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree
Finland,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Disagree
Finland,Strongly disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly disagree
Finland,Disagree,Agree,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Agree
Finland,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Strongly agree,NA,NA,NA,NA,NA
Finland,Strongly agree,Agree,Strongly disagree,Disagree,Agree,Strongly agree,NA
Finland,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Disagree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree
Finland,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Finland,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Agree
Finland,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Strongly agree,NA,NA,NA,NA,NA,Agree
Finland,NA,Agree,Agree,Agree,Agree,Agree,Agree
Finland,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree
Finland,Strongly disagree,Strongly agree,Disagree,Agree,Strongly disagree,Agree,Disagree
Finland,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree
Finland,Agree,Agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Disagree
Finland,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Disagree,Disagree
Finland,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree
Finland,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Agree,Disagree,Strongly disagree,Strongly disagree,NA,NA,NA
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree
Finland,Strongly disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree
Finland,Agree,Agree,Disagree,Agree,Strongly agree,Disagree,Agree
Finland,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Finland,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree
Finland,Disagree,Agree,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Agree,Strongly disagree,Disagree,Strongly disagree,Disagree,Disagree
Finland,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree
Finland,Strongly disagree,Disagree,NA,NA,NA,NA,NA
Finland,Agree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Strongly disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Disagree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree
Finland,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree
Finland,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Disagree,Agree,Agree,Disagree,Strongly agree,Disagree
Finland,Strongly disagree,Agree,Agree,Agree,Disagree,Agree,Agree
Finland,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree
Finland,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree
Finland,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree
Finland,Disagree,Strongly agree,Agree,Agree,Disagree,Agree,Agree
Finland,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree
Finland,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Strongly agree,Strongly disagree,Agree,Disagree,Disagree,Disagree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree
Finland,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Agree
Finland,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree
Finland,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree
Finland,Strongly agree,Strongly agree,Agree,Agree,Disagree,Disagree,Agree
Finland,Strongly disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree
Finland,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree
Finland,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree
Finland,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Strongly disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,NA,NA,Strongly disagree,Disagree,Agree,Strongly agree,Agree
Finland,Agree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree
Finland,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree
Finland,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree
Finland,Disagree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,NA,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree
Finland,Disagree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,Agree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Disagree,Agree,Agree,Agree,Agree,Agree
Finland,Strongly disagree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree
Finland,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree
Finland,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly disagree
Finland,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Disagree
Finland,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree
Finland,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree
Finland,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree
Finland,Strongly disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree
Finland,Disagree,Agree,Disagree,Strongly disagree,Strongly disagree,Disagree,Agree
Finland,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Finland,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Finland,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree
Finland,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Disagree,Disagree
Finland,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree
Finland,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Finland,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly disagree,NA,NA,NA,NA,NA
Finland,Agree,Agree,NA,NA,NA,NA,NA
Finland,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree
Finland,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Finland,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree
Finland,Strongly disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree
Finland,Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree
Finland,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree
Finland,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree
Finland,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree
Finland,Disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Agree
Finland,Strongly disagree,Strongly agree,Disagree,Disagree,Disagree,Strongly agree,Disagree
Finland,Agree,Agree,Agree,Agree,Agree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Agree,Agree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree
Finland,Strongly agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree
Finland,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree
Finland,Strongly disagree,Agree,Disagree,Agree,Agree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,Disagree
Finland,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree
Finland,Strongly agree,Agree,Agree,Agree,Disagree,Strongly agree,Disagree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Agree,Agree
Finland,Strongly agree,Strongly disagree,NA,Agree,Agree,Agree,Agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Disagree,Agree,Agree,Agree,Agree,Agree
Finland,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree
Finland,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,Agree,Agree,Disagree,Agree,Agree,Agree,Agree
Finland,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Finland,Disagree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Strongly agree
Finland,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree
Finland,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Strongly agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree
Finland,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree
Finland,Strongly disagree,Agree,Agree,Agree,Disagree,Agree,Agree
Finland,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree
Finland,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree
Finland,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree
Finland,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Finland,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Finland,NA,NA,NA,NA,NA,NA,NA
Finland,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Finland,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
